basin_id,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,elev_mean,slope_mean,area_gages2,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff,dom_land_cover_frac,dom_land_cover,root_depth_50,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,geol_1st_class,glim_1st_class_frac,geol_2nd_class,glim_2nd_class_frac,carbonate_rocks_frac,geol_porosity,geol_permeability
3182500,3.5523312,2.5193524,0.037523013,0.17025308,0.709211,17.7,1.1644737,212.8,3.2193646,934.51,59.7077,1364.97,0.9922,4.786904,4.164756,0.8741622,0.4840897,0.9967383,3.0,0.1901957,1.121256,0.92046124,0.4538429,1.1691914,0.3858226,30.035372,48.010937,16.895988,10.0,0.8662322,4.0,0.09681083,0.09681083,0.1711,-14.9304
3186500,4.142935,2.5149848,0.046984658,0.19073167,0.60705394,15.2,1.117647,206.8,2.9971015,1057.61,61.17799,329.68,0.9927,4.6722517,4.065811,0.88218033,0.495646,1.0,3.0,0.19,1.005894,0.8886934,0.45948562,0.96886307,0.41093954,26.756191,52.73777,20.3259,10.0,1.0,-1.0,0.0,0.0,0.19,-15.2
3237280,3.5283532,2.5548472,0.04600106,0.08473064,0.7240906,19.05,1.1795666,238.85,3.6973684,248.51,31.52585,32.95,0.9863,5.0709147,4.5773973,0.8854111,0.5421403,1.0,3.0,0.19,1.2033899,1.5,0.47423467,0.7287041,0.704,15.933333,62.0,22.0,10.0,0.9914721,4.0,0.008527854,0.008527854,0.122,-16.4139
3237500,3.2265325,2.5528593,0.06061666,0.0787104,0.79120827,20.8,1.139726,239.5,3.7363493,272.36,14.22302,1003.21,0.5206,2.9966466,2.5697856,0.7611211,0.4442666,0.900924,11.0,0.18099076,4.2603006,1.3019674,0.4707095,0.59979314,0.58638525,14.542242,48.245655,30.806778,8.0,0.6464187,4.0,0.21545668,0.21545668,0.1088,-15.4558
3238500,3.2526996,2.5560925,0.073574,0.07473853,0.7858373,20.9,1.1578947,239.6,3.7702596,285.37,7.5191,568.5,0.1747,2.1063282,1.7866023,0.70614785,0.431456,0.71306556,11.0,0.18,41.918297,1.499208,0.4712851,0.6429209,0.70780265,15.960616,54.318012,29.842108,8.0,0.663553,4.0,0.33644703,0.33644703,0.0998,-14.9187
3241500,3.070156,2.511802,0.16111761,0.07794675,0.8181349,20.7,1.1896552,248.25,4.0596895,319.84,3.27837,170.91,0.0257,2.2432435,2.0392466,0.7242958,0.5467644,0.92862314,2.0,0.18,43.913044,1.5,0.4502461,1.0049896,0.6685186,31.59434,42.073086,25.59871,4.0,0.8715009,8.0,0.12849908,0.8715009,0.0677,-12.4039
3280700,3.9905736,2.7306967,0.0089781275,0.058446083,0.6842868,18.85,1.1671827,232.5,3.5824344,540.37,28.95669,158.22,0.991,5.165211,4.668888,0.8859824,0.54618007,1.0,3.0,0.19,0.9917355,1.0,0.457533,0.9735772,0.47100002,27.2,49.3,23.9,10.0,1.0,-1.0,0.0,0.0,0.1743,-15.4907
3281500,3.8012416,2.6716242,0.041789964,0.044067882,0.70282936,19.5,1.1854104,236.5,3.867539,376.49,21.8686,1838.22,0.9654,5.2044735,4.7008076,0.89217854,0.5447153,0.97848195,3.0,0.18978482,1.0941048,1.0129236,0.4603451,0.88700294,0.47728512,24.949648,50.42442,24.936253,10.0,0.9900754,11.0,0.009924563,0.0,0.1378,-16.1537
3285000,3.533521,2.7066495,-0.016695641,0.04464681,0.7659923,21.55,1.2106742,245.3,4.1541066,323.6,12.08007,822.34,0.5302,3.2643254,2.7076414,0.7687474,0.4088653,0.94414014,11.0,0.18041568,1.1714053,1.0636034,0.47016346,0.58646107,0.46957502,14.356199,46.453358,32.235325,4.0,0.5186578,10.0,0.29241574,0.5186578,0.0949,-13.9498
3291780,3.6240165,2.58425,0.079110585,0.06736866,0.71309006,21.15,1.297546,251.7,4.373588,249.83,14.47984,71.41,0.7056,2.9056451,2.5348735,0.7755798,0.47954616,0.8229774,11.0,0.18177022,23.681416,1.2983683,0.46908876,0.6502058,0.58233184,16.147032,47.886513,28.732206,4.0,1.0,-1.0,0.0,1.0,0.06,-11.8
3338780,2.9159398,2.481242,0.32959858,0.07255032,0.8509236,22.15,1.2374302,259.35,4.562005,213.25,3.19469,691.56,0.0378,2.5906498,2.4571676,0.76858443,0.63940525,0.9999671,2.0,0.18,48.05648,1.5,0.46454808,0.6866618,0.66261786,19.205608,48.233505,28.008085,10.0,0.6746354,8.0,0.23125423,0.09411033,0.1608,-15.1955
3340800,3.11718,2.512694,0.19308564,0.073228665,0.80607915,22.35,1.1825397,252.7,4.190713,268.15,4.37041,357.65,0.2735,2.3273995,2.115906,0.7275581,0.5442871,0.9532043,2.0,0.18,45.72438,1.5,0.45901152,0.8712412,0.6525584,25.09505,46.296978,24.266565,8.0,0.98028374,4.0,0.016787956,0.016787956,0.1192,-16.4173
3346000,3.133143,2.6021888,0.14150824,0.062106967,0.83053625,22.75,1.2638888,255.35,4.5476403,173.5,2.57944,814.69,0.0951,2.049473,1.8307875,0.69063276,0.48696357,1.0,2.0,0.18,45.81186,1.5,0.4707344,0.736495,0.70242554,17.951784,58.300877,23.71375,10.0,0.5886516,4.0,0.39874724,0.39874724,0.1373,-13.8606
3364500,3.3486447,2.539988,0.14466251,0.08041706,0.7585122,22.85,1.1839378,248.25,4.03987,274.58,3.79613,237.09,0.2772,2.147987,1.9158853,0.7024626,0.5054727,0.9938015,2.0,0.18,48.445877,1.5,0.456336,0.92355335,0.6697855,27.183817,45.667526,25.781582,4.0,1.0,-1.0,0.0,1.0,0.06,-11.8
3366500,3.6156962,2.5911217,0.10358045,0.05906713,0.7166315,21.35,1.2861446,247.45,4.2700605,240.19,8.50477,755.22,0.5748,3.055102,2.6794465,0.77894217,0.4835684,0.8321812,11.0,0.18167819,36.627686,1.5,0.4660159,0.7793132,0.70051134,20.665283,53.248135,26.052416,4.0,0.85737777,10.0,0.14262223,0.85737777,0.0686,-12.4703
3368000,3.5089624,2.5667777,0.10933403,0.06708587,0.7314919,21.45,1.1949861,250.6,4.111567,264.12,4.26263,29.72,0.6327,2.880449,2.5463934,0.7848736,0.5004617,1.0,11.0,0.18,39.072727,1.5,0.46522602,0.77845126,0.70082307,21.017181,52.106922,26.836668,4.0,1.0,-1.0,0.0,1.0,0.06,-11.8
3384450,3.6694813,2.7319367,-0.07415467,0.04967253,0.7445022,23.5,1.2433863,265.05,4.8633027,166.37,16.36598,111.13,0.913,5.0430045,4.447091,0.8788184,0.48439214,0.80830055,3.0,0.18808301,1.1220931,1.5,0.47104466,0.770508,0.70600003,18.266666,59.8,21.666666,10.0,1.0,-1.0,0.0,0.0,0.19,-15.2
3439000,5.5606747,2.7193875,0.021071259,0.03746609,0.4890391,18.9,1.2038217,231.5,4.122885,863.18,63.23118,178.67,0.9948,4.9222145,4.1767664,0.8824896,0.4203072,0.6390751,7.0,0.2283445,1.0153847,1.3012328,0.43556133,1.6197406,0.5546875,43.55944,35.94157,20.498045,7.0,0.6476928,0.0,0.35230723,0.0,0.01,-14.1
3455500,5.8005805,3.4237654,0.063870035,0.07743142,0.5902453,17.8,1.2851986,230.7,4.012174,1326.82,91.67733,72.95,0.9922,4.4319386,3.7574747,0.8553837,0.43005177,0.665873,3.0,0.21004762,0.9814815,1.5,0.42730522,2.1325426,0.63,50.532547,33.301575,16.050129,7.0,1.0,-1.0,0.0,0.0,0.01,-14.1
3456500,4.787384,2.7663054,0.055759083,0.06387368,0.5778324,17.3,1.2627738,233.25,4.191375,1162.13,99.95219,133.43,0.9658,4.483467,3.8261762,0.86421514,0.44241014,0.93839264,3.0,0.18938392,0.99512196,1.5,0.42876178,1.9696026,0.63205516,48.911823,32.72344,18.333612,7.0,1.0,-1.0,0.0,0.0,0.01,-14.1
3460000,4.4710803,2.6527808,0.02567598,0.07725334,0.5933199,15.15,1.2071713,226.45,3.7678869,1254.53,116.23587,127.02,0.9933,4.5249844,3.787777,0.86502504,0.41500065,0.74563813,7.0,0.23473829,0.9895288,1.5,0.4290513,2.0449893,0.49691662,38.005703,26.181797,12.97858,7.0,0.8026646,10.0,0.19733545,0.0,0.0607,-13.8009
3463300,4.565299,3.054204,0.037920278,0.08491639,0.6690041,17.25,1.259124,233.0,3.9829059,1025.66,112.34116,112.16,1.0,4.6219206,3.8093538,0.87820303,0.4026846,0.6649477,3.0,0.21010314,0.9941176,1.5,0.42903167,1.9148318,0.6339135,48.50281,32.321266,19.173868,7.0,1.0,-1.0,0.0,0.0,0.01,-14.1
3471500,3.412538,2.603604,0.105286956,0.08387117,0.76295245,19.4,1.1616766,238.25,3.8059106,1023.62,69.46205,198.16,0.8219,4.6033072,3.9869344,0.86449116,0.46543446,0.8645778,3.0,0.18864578,1.0232558,1.2296104,0.44840318,1.0724738,0.55455005,33.536533,42.09851,24.256582,10.0,0.6154963,4.0,0.38450372,0.38450372,0.1484,-13.5244
3473000,3.4959521,2.5874023,0.090562165,0.083266735,0.74011374,17.9,1.1511254,231.8,3.750809,916.29,56.64293,784.81,0.8628,4.6995296,4.017226,0.8654945,0.44666734,0.79898006,3.0,0.19020347,1.0725256,1.1840484,0.44711146,1.0586408,0.5172127,33.640053,38.74837,25.69862,10.0,0.44425926,4.0,0.31190237,0.31190237,0.1169,-13.4257
3479000,3.9732347,2.6637716,0.109819055,0.090417124,0.670429,18.25,1.1736335,226.6,3.643087,1040.03,82.19102,235.6,0.9873,4.8171396,4.177428,0.8726862,0.46027508,1.0,3.0,0.19,1.05,1.3712884,0.42787355,2.126788,0.56148714,50.487232,34.65163,14.688077,7.0,0.9509988,0.0,0.04900119,0.0,0.01,-14.1
3488000,3.2742121,2.6118448,0.098884664,0.08154905,0.7977017,18.3,1.1656051,224.95,3.4848955,812.91,54.05912,578.21,0.8315,4.498471,3.939254,0.85549915,0.47813967,0.88465273,3.0,0.18884653,1.065268,1.0301605,0.4482286,0.9131766,0.46171147,32.613293,39.004917,28.27166,10.0,0.69863683,4.0,0.18158726,0.18158726,0.1347,-15.1605
3498500,4.3305173,2.6474638,-0.031099113,0.03437078,0.6113504,16.4,1.2471483,217.1,3.6672297,680.92,77.71156,696.76,0.8376,4.645459,3.884116,0.8579587,0.41235256,0.7713859,7.0,0.23454343,1.0505345,0.85025024,0.44634175,1.1227376,0.28711358,25.455399,28.436195,16.693974,10.0,0.5897421,4.0,0.20591018,0.20591018,0.1434,-14.6682
3500000,5.1950417,2.8226259,-0.081189916,0.029248917,0.5433307,19.75,1.2700964,233.0,4.1275463,808.87,67.89742,361.14,0.9577,4.74851,4.014079,0.8715624,0.43124247,0.5110306,7.0,0.21926832,1.0299625,1.2585425,0.43680006,1.495332,0.48990703,39.373158,33.344784,20.061003,7.0,0.80003256,0.0,0.19582206,0.0,0.01,-14.1
3500240,5.038085,3.0651653,-0.08790972,0.029394718,0.6083989,19.05,1.2742475,237.4,4.172232,967.11,82.16983,145.86,0.9592,4.6492968,4.0374246,0.8738985,0.48105592,0.64796543,3.0,0.2091929,1.0454545,1.1291243,0.43676633,1.5626647,0.4762553,42.647015,36.70648,20.743036,7.0,1.0,-1.0,0.0,0.0,0.01,-14.1
3504000,5.6031485,2.6989012,-0.07762712,0.058991227,0.48167583,19.05,1.2657807,237.0,4.1542506,1039.71,86.43459,134.52,0.9516,4.545156,3.9588614,0.87304205,0.48460174,0.9933768,3.0,0.1903974,0.98994976,1.5,0.42910942,1.9727366,0.63,48.62564,32.866665,18.49231,7.0,1.0,-1.0,0.0,0.0,0.01,-14.1
3574500,4.29078,2.8576233,-0.1734524,0.020068178,0.66599154,21.15,1.2740964,237.3,4.298913,337.61,47.69583,813.8,0.8794,4.7636228,4.20591,0.86991,0.48951724,0.9180169,3.0,0.19023964,1.0742218,1.0265954,0.4516174,0.9326064,0.40276876,25.973051,32.261063,25.228724,4.0,0.52963054,10.0,0.3356084,0.52963054,0.1252,-13.0532
3592718,4.275358,3.761119,-0.13846645,0.014910912,0.8797202,21.2,1.2507374,257.85,4.679673,173.22,6.67758,66.99,0.9566,4.1832266,3.3613756,0.82292986,0.38421273,0.38319072,3.0,0.20255832,1.12,1.5,0.43205798,1.6976209,0.65569526,45.653084,32.33408,21.931465,11.0,1.0,-1.0,0.0,0.0,0.2274,-12.7422
3604000,4.350185,2.9643707,-0.13423567,0.025599075,0.6814356,21.9,1.2550143,249.0,4.6239552,269.53,10.29605,1163.03,0.8342,3.9810076,3.372219,0.80973846,0.4242383,0.5414565,3.0,0.18693057,1.1099291,1.5,0.47184706,0.65855145,0.7028483,15.998135,55.862648,28.204285,10.0,0.752181,4.0,0.21920066,0.21920066,0.1097,-15.3696
5291000,1.7352102,2.2371645,0.751202,0.1488745,1.2892758,24.25,1.3817664,288.1,6.5551763,432.13,8.90129,1046.78,0.0059,2.1529064,1.9126489,0.6927545,0.51310295,1.0,2.0,0.18,38.6226,1.5,0.4446632,1.1059692,0.64662206,34.845238,35.89397,26.117704,11.0,1.0,-1.0,0.0,0.0,0.1537,-13.9127
5362000,2.358497,2.0816653,0.6239011,0.17443098,0.88262373,22.85,1.287324,254.85,4.3378725,434.01,5.6153,1477.29,0.9909,4.7049994,4.2541223,0.8760837,0.5649466,0.61215883,3.0,0.19248801,40.57461,1.5,0.45059136,1.8313254,0.63776934,42.380207,41.022987,10.316405,7.0,0.5860339,3.0,0.2802693,0.0,0.0336,-13.6393
5393500,2.388423,2.0864234,0.58381927,0.19616987,0.8735569,22.3,1.2388889,253.65,4.010277,487.07,7.18561,220.44,1.0,4.7766185,4.2894816,0.8835059,0.5458937,0.77692485,3.0,0.18776925,36.12953,1.5,0.42283228,2.5500941,0.60840684,55.234646,34.56309,10.093264,7.0,0.99995995,2.0,4.0049e-05,0.0,0.01,-14.1
5399500,2.2819862,2.1275523,0.64175487,0.15695825,0.9323247,22.2,1.1935484,255.55,4.185913,408.61,4.56736,576.3,0.7338,2.2743595,1.964211,0.73688406,0.50209296,0.5240921,2.0,0.18,41.942448,1.5,0.45026064,1.3243792,0.6625545,34.700237,50.307346,14.770296,0.0,0.42986605,7.0,0.36721942,0.0,0.0365,-13.7795
5408000,2.486423,2.2244513,0.6255573,0.14015664,0.8946391,21.85,1.2928994,261.75,4.432684,348.35,18.52763,689.33,0.9563,3.5012105,3.140981,0.82781637,0.55920184,0.9983334,11.0,0.18,1.7794509,1.5,0.45663893,0.8519146,0.52279884,17.893703,37.414608,19.874966,8.0,0.5552032,4.0,0.4447968,0.4447968,0.1766,-12.1886
5413500,2.6513388,2.283589,0.607553,0.12415925,0.86129653,21.9,1.171123,259.15,4.2310205,280.29,14.29374,695.33,0.599,2.6453223,2.328498,0.76200527,0.51007926,0.53993124,2.0,0.18,1.0627724,1.3283669,0.47305337,0.6532693,0.60392123,14.673444,55.135136,25.544083,4.0,0.64130473,8.0,0.35869527,0.64130473,0.1353,-12.0511
5414000,2.707295,2.2773385,0.59530807,0.123542294,0.8411859,22.5,1.171875,259.0,4.2045455,291.51,11.74505,370.79,0.4849,2.5201876,2.1859019,0.75058424,0.4874675,0.55771464,2.0,0.18,1.5075126,1.2890596,0.47283396,0.6516681,0.5748821,14.30021,53.38403,25.314705,4.0,0.6912786,8.0,0.3087214,0.6912786,0.1248,-12.0161
5444000,2.8061247,2.382676,0.44883436,0.113352336,0.8490984,22.7,1.3633634,259.45,4.854069,241.53,6.34198,376.35,0.1186,2.6760151,2.5013525,0.7928241,0.6378733,1.0,2.0,0.18,26.36877,1.5,0.47537175,0.6517972,0.7019343,14.246989,60.288727,25.314753,4.0,0.8533542,8.0,0.14664581,0.8533542,0.0798,-12.1966
5454000,2.7470033,2.3870068,0.57087576,0.10238124,0.86894935,23.15,1.3617647,262.55,4.8530498,225.39,4.6154,65.38,0.0902,2.4812047,2.2389436,0.7535959,0.54911494,0.69133335,2.0,0.18,39.025864,1.5,0.4716893,0.69236326,0.71180075,16.76338,57.44196,25.693727,4.0,1.0,-1.0,0.0,1.0,0.06,-11.8
5458000,2.5678823,2.2589142,0.72760564,0.122540966,0.8796798,23.2,1.2782369,265.2,4.7526884,355.97,4.61454,776.76,0.2524,2.54776,2.3981647,0.7884212,0.6521966,1.0,2.0,0.18,45.302036,1.4909804,0.43945935,1.3775434,0.65207905,40.664158,38.32154,21.074427,4.0,0.9852337,10.0,0.014766295,0.9852337,0.0609,-11.8694
5466500,2.73043,2.4414392,0.409919,0.107102804,0.89415926,22.55,1.2668539,259.6,5.050584,222.09,4.95695,1151.57,0.0954,2.5322957,2.3364985,0.75908935,0.5898459,0.9598741,2.0,0.18,38.100327,1.5,0.4732613,0.6639553,0.677782,15.199007,56.670544,24.579647,10.0,0.6408427,8.0,0.3260722,0.03308514,0.1614,-15.5393
5487980,2.6856236,2.4296057,0.6130118,0.096451916,0.904671,23.35,1.2129871,265.1,4.983083,309.96,6.21127,882.73,0.2602,2.1314006,1.851351,0.7021413,0.45889732,0.9121789,11.0,0.18,27.991398,1.5,0.46335885,0.696847,0.6316065,18.714592,42.40502,29.000319,10.0,0.4655047,8.0,0.40555975,0.12893553,0.1172,-15.8028
5488200,2.6634798,2.4288807,0.6069052,0.10182138,0.91192013,23.75,1.2086514,267.9,5.069063,282.37,6.56634,234.21,0.4427,2.0726602,1.8134623,0.7157476,0.49287528,1.0,11.0,0.18,31.185379,1.5,0.46564054,0.63253874,0.5531939,13.811418,37.007984,27.187653,10.0,0.97914726,8.0,0.02085274,0.0,0.12,-16.5
5489000,2.6809337,2.435413,0.60357034,0.09774247,0.9084197,22.65,1.2112299,266.05,4.8593607,281.38,6.43914,964.76,0.3304,2.3526237,2.0679278,0.7251557,0.4776436,0.9175283,11.0,0.18,26.83105,1.5,0.4627849,0.72201097,0.63033295,19.39228,42.78458,28.202425,10.0,0.971476,8.0,0.024189796,0.0043342,0.1198,-16.4793
5495000,2.7297742,2.4957764,0.488646,0.096562356,0.9142795,23.3,1.1857506,265.95,4.947907,236.65,5.82876,1027.55,0.2856,2.0403433,1.7626419,0.70512027,0.4682304,0.60278505,11.0,0.18,35.674862,1.5,0.4603659,0.7596468,0.6935604,23.323362,45.65964,31.121418,10.0,0.8001024,4.0,0.19894218,0.19894218,0.1081,-15.5626
5495500,2.7529063,2.5343523,0.38050476,0.07583249,0.9206098,23.5,1.2737128,270.4,4.998152,203.55,4.21758,905.56,0.1464,2.1243284,1.8953638,0.72214115,0.5216332,0.79559577,2.0,0.18,44.22214,1.5,0.47362602,0.6141483,0.71287644,14.410724,55.780403,29.488552,4.0,0.78940773,8.0,0.17189498,0.78940773,0.0753,-12.7395
5501000,2.8203943,2.5629363,0.37291825,0.080596596,0.9087156,24.0,1.2121212,268.5,4.8422003,215.88,5.30531,922.83,0.1158,2.0199966,1.7451379,0.6914288,0.45250046,0.5664223,11.0,0.18,39.35056,1.3813448,0.46810114,0.6184307,0.6577457,17.04896,48.518116,34.295532,4.0,0.90477324,10.0,0.09522679,0.90477324,0.0725,-12.1192
5503800,2.9458783,2.5779,0.37637284,0.083284386,0.87508714,24.25,1.25,270.25,5.027907,232.79,3.69705,212.64,0.076,1.8297966,1.5668174,0.6684609,0.4384594,0.98031133,2.0,0.18,47.837837,1.5,0.4676767,0.60351086,0.7184475,16.945095,47.0895,35.84127,10.0,0.89800894,4.0,0.101991035,0.101991035,0.1767,-14.8532
5507600,2.920493,3.5702605,0.3266687,0.07426339,1.2224857,23.6,1.2722372,268.5,4.958449,232.77,1.80947,275.38,0.0387,1.7865684,1.546444,0.6532893,0.4405952,0.99057156,2.0,0.18,48.511627,1.4933758,0.47420782,0.5422004,0.7158634,12.621767,52.174927,34.781826,4.0,0.82912266,10.0,0.17087737,0.82912266,0.0822,-12.381
5508805,2.87246,2.694947,0.322871,0.07579306,0.9382018,23.3,1.2493298,268.4,4.862319,223.69,4.6271,536.4,0.0858,2.0430553,1.7741972,0.6813024,0.4474775,0.552715,2.0,0.18,33.02187,1.4275354,0.47238016,0.5696484,0.6823417,14.074791,51.490288,34.144997,4.0,0.6673661,10.0,0.3326339,0.6673661,0.1032,-12.931
5525500,2.84659,2.4663718,0.32043952,0.077566296,0.8664303,21.8,1.1945206,255.4,4.362084,217.33,2.73734,1158.76,0.0268,2.463291,2.342352,0.75566864,0.6364916,1.0,2.0,0.18,49.296112,1.5,0.4662679,0.6303093,0.63447994,17.317633,44.629333,28.54657,4.0,0.4829911,10.0,0.26662245,0.4829911,0.1047,-13.975
5556500,2.7831376,2.3916507,0.42344585,0.10698781,0.8593362,23.2,1.2677596,258.85,4.7935185,217.97,6.17927,505.09,0.1229,2.667239,2.5202098,0.7877266,0.6429654,0.9692072,2.0,0.18,43.220318,1.5,0.4721781,0.6792867,0.69701594,16.417221,57.80787,25.66868,4.0,0.52954245,8.0,0.28359103,0.52954245,0.1214,-13.2329
5584500,2.770427,2.5050879,0.38643447,0.08647656,0.90422446,23.25,1.2533693,265.3,4.949627,197.83,3.91674,1695.67,0.1497,2.438768,2.2451644,0.7513034,0.5759304,0.7864844,2.0,0.18,46.162632,1.5,0.47467923,0.6225139,0.7041469,13.953006,57.540363,27.853472,4.0,0.53881145,10.0,0.24107116,0.53881145,0.1045,-13.6542
5591550,2.8998604,2.5838706,0.19756187,0.069251604,0.8910328,23.5,1.2912087,263.9,4.8555655,211.21,3.71276,96.21,0.0151,2.3900554,2.267644,0.73890454,0.62104523,1.0,2.0,0.18,49.1875,1.5,0.46881482,0.6984938,0.6554635,17.777239,51.534878,25.364931,10.0,1.0,-1.0,0.0,0.0,0.19,-15.2
5592050,2.832898,2.590847,0.18815747,0.07408893,0.91455704,23.55,1.2233766,262.85,4.6979446,191.16,3.71375,254.12,0.0709,2.2018301,2.0337117,0.7129467,0.5563101,0.88627917,2.0,0.18,46.5679,1.5,0.4709346,0.63895935,0.67717993,16.048878,52.932793,27.732317,10.0,1.0,-1.0,0.0,0.0,0.19,-15.2
5592575,2.9833827,2.673311,0.13197632,0.06388019,0.8960671,24.8,1.1923077,264.25,4.595652,176.47,1.56531,115.25,0.0625,2.0649736,1.8004878,0.6841119,0.4456528,0.50979,11.0,0.18,45.22778,1.5,0.47322813,0.69423175,0.70736486,16.026575,59.58,24.362522,10.0,1.0,-1.0,0.0,0.0,0.19,-15.2
5593575,2.964423,2.6754556,0.1435695,0.054747354,0.90252155,24.55,1.1662707,268.7,4.7641845,153.43,3.13593,217.67,0.0737,1.8416246,1.5103707,0.68514293,0.3978502,1.0,2.0,0.18,46.958942,1.5,0.47409135,0.6815068,0.707868,15.404855,60.13097,24.415518,4.0,0.7657697,10.0,0.23423025,0.7657697,0.0904,-12.5964
5593900,2.8618016,2.6218038,0.17478245,0.07343393,0.9161375,24.4,1.22,267.5,4.730327,196.82,3.03005,145.45,0.0715,2.0206957,1.792428,0.68099195,0.48012713,1.0,2.0,0.18,46.431034,1.5,0.47669953,0.56440043,0.71216,12.050652,57.67976,30.237904,4.0,0.99761206,10.0,0.0023879264,0.99761206,0.0603,-11.8081
5595730,3.1006818,2.6709764,0.11466886,0.056671645,0.86141586,24.0,1.191067,265.8,4.7464285,151.58,3.36518,236.76,0.0879,2.133212,1.8155817,0.70583534,0.4334425,0.6744439,2.0,0.18,45.732784,1.5,0.47208017,0.711086,0.6939477,16.571142,57.813408,23.863422,4.0,0.74921817,10.0,0.25078186,0.74921817,0.0926,-12.6527
7291000,4.273158,3.1913815,-0.16516481,0.0035693897,0.74684376,24.35,1.2782152,267.6,5.2885375,129.13,7.60783,479.3,0.9777,5.1881766,3.5097291,0.8465425,0.1985694,0.89776105,7.0,0.24079849,29.159763,1.5,0.4512924,1.1335744,0.6732794,32.340897,46.628864,21.03659,11.0,1.0,-1.0,0.0,0.0,0.2522,-11.8728
7359610,4.2805476,2.9180675,-0.08025273,0.030179026,0.6817042,23.75,1.1934674,269.95,5.201349,301.25,26.3835,342.23,0.9453,4.806496,3.9649718,0.84854287,0.37957633,0.54645395,7.0,0.21155585,1.0698602,0.94349414,0.45023096,0.9730482,0.4277403,30.968464,40.022514,29.172466,10.0,0.766006,8.0,0.23399404,0.0,0.1447,-16.042
7362100,3.807911,3.0545096,-0.19222885,0.018323466,0.80214834,23.8,1.2934783,268.6,5.4704685,82.82,5.30737,996.08,0.9703,5.1845675,3.7995946,0.8619143,0.2678732,1.0,7.0,0.25,4.972301,1.5,0.44802818,1.1207635,0.6825723,33.494194,41.14774,25.43258,11.0,1.0,-1.0,0.0,0.0,0.22,-13.0
7362587,4.2130675,3.159703,-0.06901117,0.036638066,0.74997675,24.2,1.2284263,270.3,5.347181,287.49,26.09551,69.77,0.9966,5.309433,3.9628165,0.8740114,0.2929923,1.0,7.0,0.25,1.0192307,0.8,0.443175,1.0209769,0.365,34.875,32.375,33.25,10.0,1.0,-1.0,0.0,0.0,0.19,-15.2
7375000,4.6118836,3.7151341,-0.0063886037,0.0005081655,0.8055568,22.3,1.2742857,259.6,4.968421,54.03,3.81251,249.35,0.7492,3.996738,2.6231215,0.7770665,0.19886357,0.9990805,10.0,0.16001838,45.770084,1.5,0.43637475,1.6826735,0.6333497,43.424217,37.90467,18.818516,11.0,1.0,-1.0,0.0,0.0,0.165,-13.7861
8013000,4.3200464,3.2196553,-0.15690443,0.003286336,0.74528253,21.9,1.2338028,251.3,4.8843536,75.95,4.567,1293.69,0.9144,4.8356085,2.994193,0.82860494,0.1609853,0.7719393,7.0,0.22947453,44.168415,1.5,0.44736004,1.0818083,0.6305596,31.764814,38.58982,22.802275,11.0,0.8519966,10.0,0.14800341,0.0,0.1728,-13.9362
8014500,4.47233,3.2702677,-0.101712205,0.0022457659,0.73122233,21.25,1.2177651,253.3,4.8155894,57.95,3.28615,1305.15,0.8187,4.6705146,2.7352524,0.8223811,0.14474449,0.7834306,7.0,0.23050874,44.613274,1.5,0.44887474,1.206643,0.6763989,34.605965,46.486694,18.877804,11.0,0.87120706,10.0,0.12879296,0.0,0.1715,-13.9215
5057200,1.4517796,2.0382507,0.91641384,0.14178921,1.403967,24.85,1.4405797,296.85,7.4027433,447.5,2.33897,1897.33,0.0165,2.0694065,1.8792938,0.6745402,0.5448244,1.0,2.0,0.18,48.835724,1.5,0.43504816,1.7136662,0.610203,42.277016,36.235275,16.499964,11.0,0.9984739,12.0,0.0015260949,0.0,0.1707,-13.5073
5120500,1.311844,2.0388472,0.8018994,0.19176628,1.5541843,24.3,1.3690141,304.15,8.154156,515.77,5.85036,1509.83,0.0019,1.8232547,1.6117303,0.62214047,0.4698739,1.0,2.0,0.18,42.154583,1.5,0.4325608,1.5623775,0.6377395,44.967094,33.08096,19.701298,11.0,0.99840266,12.0,0.0015973602,0.0,0.1598,-13.7671
6221400,1.5506407,3.0047584,0.010823106,0.71482676,1.9377528,22.75,1.4583334,274.2,6.2674284,3336.8,127.16435,227.88,0.297,0.5714167,0.42271146,0.24797031,0.1224241,1.0,6.0,0.12,0.5890411,1.1053638,0.42516547,2.0724928,0.43162745,46.649975,27.596373,15.467267,7.0,0.37916973,0.0,0.33129388,0.09414874,,-14.1412
6224000,1.4790363,2.5851634,0.024107888,0.69390136,1.7478702,23.35,1.5016078,275.95,6.462529,3116.82,105.14637,484.86,0.387,0.73598033,0.4776905,0.31204247,0.12674561,0.9542863,6.0,0.12228569,0.5618557,1.0463424,0.43894446,1.4561176,0.41880438,38.45272,35.20376,20.553385,7.0,0.5298612,0.0,0.36916614,0.036195498,,-14.1064
